PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0005937,SUP-00672,PRD-04765,2024-05-12,2024-07-13,3538,2354.13,8328911.94,CNY,Approved
PO-SYN-0005938,SUP-00328,PRD-00156,2026-05-03,2026-06-15,3841,279.28,1072714.48,GBP,IN_TRANSIT
PO-SYN-0005939,SUP-00510,PRD-02648,2025-02-02,2025-02-16,12846,1930.87,24803956.02,JPY,Approved
PO-SYN-0005940,SUP-00562,PRD-02543,04/06/2024,21-Apr-2024,-500,,,GBP,CANCELLED
PO-SYN-0005941,SUP-00554,PRD-02825,2025-03-04,2025-04-22,8020,239.58,1921431.6,GBP,approved 
PO-SYN-0005942,SUP-00417,PRD-04101,2024-03-23,2024-04-03,10342,1920.56,19862431.52,USD,APPROVED
PO-SYN-0005943,SUP-00511,PRD-01397,2026-03-26,2026-04-08,7287,423.51,3086117.37,CNY,IN_TRANSIT
PO-SYN-0005944,SUP-00202,PRD-00146,2026-03-19,2026-04-15,10879,1993.25,21684566.75,JPY,Approved
PO-SYN-0005945,SUP-00593,PRD-02873,05/24/2026,28-Jul-2026,12099,1136.34,13748577.66,JPY,APPROVED
PO-SYN-0005946,SUP-00741,PRD-01895,2024-02-23,2024-03-10,3785,1367.34,5175381.9,EUR,PENDING_APPROVAL
PO-SYN-0005947,SUP-00687,PRD-03205,2024-03-13,2024-05-22,7526,2224.56,16742038.56,EUR,FULFILLED
PO-SYN-0005948,SUP-00240,PRD-00437,2025-05-16,2025-07-20,9926,757.34,7517356.84,CNY,PENDING_APPROVAL
PO-SYN-0005949,SUP-00354,PRD-00520,2024/06/02,PENDING_DATE,9398,933.92,8776980.16,EUR,IN_TRANSIT
PO-SYN-0005950,SUP-88888,PRD-00579,08/31/2024,08-Oct-2024,14197,1064.0,15105608.0,GBP,CANCELLED
PO-SYN-0005951,SUP-00613,PRD-00329,2025-03-07,2025-04-26,14089,868.5,12236296.5,eur,FULFILLED
PO-SYN-0005952,SUP-00138,PRD-04388,2025-02-10,2025-04-04,285,191.25,54506.25,GBP,FULFILLED
PO-SYN-0005953,SUP-00609,PRD-02435,2025-01-13,2025-03-11,2245,1904.81,4276298.45,GBP,Approved
PO-SYN-0005954,SUP-00578,PRD-04972,2024-01-23,2024-03-24,1389,883.86,1227681.54,eur,CANCELLED
PO-SYN-0005955,SUP-00709,PRD-00939,05/22/2026,15-Jun-2026,3144,,,JPY,APPROVED
PO-SYN-0005956,SUP-00359,PRD-04608,2025-07-25,2025-09-28,14300,1474.59,21086637.0,JPY,PENDING_APPROVAL
PO-SYN-0005957,SUP-00864,PRD-02033,2025-08-13,2025-09-22,5505,31.09,171150.45,CNY,Approved
PO-SYN-0005958,SUP-00790,PRD-00195,2026/05/21,PENDING_DATE,4182,1095.17,4580000.94,GBP,APPROVED
PO-SYN-0005959,SUP-00730,PRD-02783,2024-03-22,2024-05-29,14728,272.45,4012643.6,usd,FULFILLED
PO-SYN-0005960,SUP-00004,PRD-77777,08/11/2025,10-Oct-2025,5631,2295.74,12927311.94,eur,APPROVED
PO-SYN-0005961,SUP-00202,PRD-02367,2025-11-28,2026-01-26,5807,1265.1,7346435.7,JPY,FULFILLED
PO-SYN-0005962,SUP-00057,PRD-02466,2026-04-16,2026-04-29,10533,159.55,1680540.15,eur,PENDING_APPROVAL
PO-SYN-0005963,SUP-00223,PRD-03175,2026-02-06,2026-03-18,11276,304.41,3432527.16,usd,approved 
PO-SYN-0005964,SUP-00259,PRD-01855,2025-04-26,2025-05-19,10088,1979.17,19965866.96,JPY,PENDING_APPROVAL
PO-SYN-0005965,SUP-00363,PRD-03417,01/21/2024,13-Feb-2024,966,1931.89,1866205.74,GBP,FULFILLED
PO-SYN-0005966,SUP-00602,PRD-03521,2024-02-02,2024-04-06,2590,1730.38,4481684.2,GBP,approved 
PO-SYN-0005967,SUP-00060,PRD-03002,2025/11/22,PENDING_DATE,10438,864.79,9026678.02,eur,APPROVED
PO-SYN-0005968,SUP-00140,PRD-01625,2026-01-02,2026-03-16,1423,111.32,158408.36,USD,approved 
PO-SYN-0005969,SUP-00858,PRD-03867,2024-04-11,2024-06-19,14019,1411.65,19789921.35,EUR,FULFILLED
PO-SYN-0005970,SUP-00347,PRD-04822,02/21/2026,01-Apr-2026,-500,,,USD,Approved
PO-SYN-0005971,SUP-00563,PRD-01165,2025-05-01,2025-06-30,11382,780.15,8879667.3,usd,APPROVED
PO-SYN-0005972,SUP-00439,PRD-03422,2026-06-06,2026-08-03,1582,409.28,647480.96,USD,approved 
PO-SYN-0005973,SUP-00171,PRD-02455,2025-03-22,2025-04-28,2245,1906.31,4279665.95,eur,IN_TRANSIT
PO-SYN-0005974,SUP-00793,PRD-02954,2024-10-29,2025-01-05,10821,1112.62,12039661.02,USD,PENDING_APPROVAL
PO-SYN-0005975,SUP-00351,PRD-04483,03/23/2026,16-May-2026,2043,628.67,1284372.81,eur,APPROVED
PO-SYN-0005976,SUP-00692,PRD-03382,2025/12/14,PENDING_DATE,3639,896.99,3264146.61,EUR,IN_TRANSIT
PO-SYN-0005977,SUP-00742,PRD-04318,2025-06-25,2025-08-17,14626,1092.6,15980367.6,eur,FULFILLED
PO-SYN-0005978,SUP-00344,PRD-03529,2024-01-23,2024-04-06,11978,1907.31,22845759.18,GBP,approved 
PO-SYN-0005979,SUP-00524,PRD-04049,2024-05-06,2024-06-27,7718,1250.52,9651513.36,CNY,PENDING_APPROVAL
PO-SYN-0005980,SUP-00547,PRD-02443,12/12/2025,19-Feb-2026,5352,370.91,1985110.32,CNY,FULFILLED
PO-SYN-0005981,SUP-00148,PRD-01542,2026-04-07,2026-06-03,6900,1177.38,8123922.0,GBP,FULFILLED
PO-SYN-0005982,SUP-00337,PRD-00979,2025-07-25,2025-09-05,787,1796.29,1413680.23,usd,CANCELLED
PO-SYN-0005983,SUP-00818,PRD-04982,2025-04-19,2025-05-18,3983,2475.3,9859119.9,EUR,IN_TRANSIT
PO-SYN-0005984,SUP-00259,PRD-01085,2024-05-22,2024-06-14,14433,545.85,7878253.05,EUR,CANCELLED
PO-SYN-0005985,SUP-88888,PRD-01877,02/02/2025,17-Mar-2025,9085,,,EUR,IN_TRANSIT
PO-SYN-0005986,SUP-00717,PRD-02218,2025-11-20,2026-01-07,9321,699.79,6522742.59,USD,PENDING_APPROVAL
PO-SYN-0005987,SUP-00683,PRD-02201,2024-06-12,2024-08-26,9970,653.75,6517887.5,usd,CANCELLED
PO-SYN-0005988,SUP-00599,PRD-04289,2026-06-09,2026-07-02,14969,1286.91,19263755.79,eur,IN_TRANSIT
PO-SYN-0005989,SUP-00103,PRD-04071,2024-12-07,2025-02-15,12663,1930.4,24444655.2,JPY,APPROVED
PO-SYN-0005990,SUP-00966,PRD-01849,05/24/2026,05-Jun-2026,10984,1387.11,15236016.24,EUR,APPROVED
PO-SYN-0005991,SUP-00821,PRD-02661,2024-02-21,2024-04-18,12477,1210.33,15101287.41,USD,FULFILLED
PO-SYN-0005992,SUP-00396,PRD-01834,2024-06-19,2024-07-21,12277,1969.97,24185321.69,GBP,FULFILLED
PO-SYN-0005993,SUP-00431,PRD-00652,2025-03-31,2025-05-25,4241,1764.69,7484050.29,usd,APPROVED
PO-SYN-0005994,SUP-00979,PRD-04280,2024/10/02,PENDING_DATE,6142,369.82,2271434.44,JPY,approved 
PO-SYN-0005995,SUP-00744,PRD-01354,11/25/2024,14-Dec-2024,6413,1597.92,10247460.96,JPY,APPROVED
PO-SYN-0005996,SUP-00638,PRD-01613,2026-06-08,2026-07-24,6186,275.33,1703191.38,JPY,FULFILLED
PO-SYN-0005997,SUP-00170,PRD-04443,2024-10-10,2024-11-11,1948,907.04,1766913.92,eur,Approved
PO-SYN-0005998,SUP-00659,PRD-02893,2024-08-07,2024-10-14,4473,1192.72,5335036.56,EUR,PENDING_APPROVAL
PO-SYN-0005999,SUP-00563,PRD-02407,2025-05-15,2025-06-18,2789,1013.01,2825284.89,JPY,PENDING_APPROVAL
PO_6000,SUP-00834,PRD-77777,10/24/2025,18-Dec-2025,-500,,,EUR,FULFILLED
PO-SYN-0006001,SUP-00445,PRD-01091,2025-08-31,2025-10-10,6022,1969.85,11862436.7,eur,Approved
PO-SYN-0006002,SUP-00699,PRD-01897,2026-01-08,2026-02-27,8985,195.72,1758544.2,CNY,PENDING_APPROVAL
PO-SYN-0006003,SUP-00464,PRD-04882,2024/10/26,PENDING_DATE,1656,1590.85,2634447.6,usd,APPROVED
PO-SYN-0006004,SUP-00212,PRD-00045,2024-09-24,2024-11-10,1352,150.52,203503.04,JPY,CANCELLED
PO-SYN-0006005,SUP-00261,PRD-04438,09/11/2025,30-Sep-2025,8032,823.93,6617805.76,eur,FULFILLED
PO-SYN-0006006,SUP-00708,PRD-03123,2025-07-24,2025-07-31,11266,288.58,3251142.28,CNY,APPROVED
PO-SYN-0006007,SUP-00079,PRD-02578,2024-02-19,2024-04-25,7271,2092.84,15217039.64,eur,IN_TRANSIT
PO-SYN-0006008,SUP-00153,PRD-02631,2024-03-09,2024-03-31,13946,2334.64,32558889.44,GBP,PENDING_APPROVAL
PO-SYN-0006009,SUP-00229,PRD-00605,2026-01-17,2026-03-30,12917,534.89,6909174.13,CNY,FULFILLED
PO-SYN-0006010,SUP-00054,PRD-03667,04/13/2025,02-Jun-2025,8374,817.83,6848508.42,GBP,Approved
PO-SYN-0006011,SUP-00998,PRD-01513,2026-03-03,2026-05-16,4102,2309.09,9471887.18,usd,APPROVED
PO-SYN-0006012,SUP-00657,PRD-00152,2026/04/16,PENDING_DATE,7589,1234.13,9365812.57,JPY,CANCELLED
PO-SYN-0006013,SUP-00752,PRD-01008,2024-06-04,2024-07-08,13918,2229.09,31024474.62,eur,approved 
PO-SYN-0006014,SUP-00006,PRD-04021,2026-06-08,2026-08-21,3562,2364.72,8423132.64,usd,IN_TRANSIT
PO-SYN-0006015,SUP-00265,PRD-01493,08/10/2024,20-Sep-2024,7222,,,eur,APPROVED
PO-SYN-0006016,SUP-00019,PRD-03949,2025-12-13,2026-02-09,4180,2428.45,10150921.0,CNY,PENDING_APPROVAL
PO-SYN-0006017,SUP-00836,PRD-00431,2026-06-09,2026-07-16,4179,28.32,118349.28,eur,FULFILLED
PO-SYN-0006018,SUP-00293,PRD-04690,2025-09-16,2025-11-22,13098,2187.96,28657900.08,CNY,IN_TRANSIT
PO-SYN-0006019,SUP-00772,PRD-00049,2024-03-18,2024-04-05,6037,1878.46,11340263.02,usd,FULFILLED
PO-SYN-0006020,SUP-88888,PRD-03963,11/08/2025,23-Dec-2025,9902,358.36,3548480.72,USD,CANCELLED
PO-SYN-0006021,SUP-00234,PRD-03264,2026/02/20,PENDING_DATE,158,1138.3,179851.4,EUR,FULFILLED
PO-SYN-0006022,SUP-00381,PRD-02806,2024-03-07,2024-04-02,482,2160.29,1041259.78,USD,Approved
PO-SYN-0006023,SUP-00399,PRD-03785,2024-12-02,2024-12-20,5829,2481.82,14466528.78,GBP,Approved
PO-SYN-0006024,SUP-00889,PRD-04733,2024-09-09,2024-10-03,6641,2063.05,13700715.05,usd,approved 
PO-SYN-0006025,SUP-00734,PRD-02718,05/12/2025,02-Jun-2025,5325,1223.42,6514711.5,EUR,PENDING_APPROVAL
PO-SYN-0006026,SUP-00695,PRD-04497,2026-03-13,2026-05-24,85,923.49,78496.65,USD,PENDING_APPROVAL
PO-SYN-0006027,SUP-00541,PRD-00885,2024-07-05,2024-07-20,9127,878.16,8014966.32,JPY,approved 
PO-SYN-0006028,SUP-00343,PRD-04172,2025-08-28,2025-09-11,8873,998.59,8860489.07,usd,approved 
PO-SYN-0006029,SUP-00119,PRD-03676,2025-11-09,2025-12-20,9637,972.9,9375837.3,GBP,approved 
PO-SYN-0006030,SUP-00347,PRD-01178,05/19/2026,17-Jun-2026,-500,,,USD,APPROVED
PO-SYN-0006031,SUP-00900,PRD-04650,2025-02-12,2025-03-10,4374,1627.08,7116847.92,GBP,FULFILLED
PO-SYN-0006032,SUP-00379,PRD-04449,2025-10-22,2025-11-17,1916,231.64,443822.24,CNY,IN_TRANSIT
PO-SYN-0006033,SUP-00717,PRD-02350,2024-11-28,2025-01-31,6236,880.82,5492793.52,CNY,FULFILLED
PO-SYN-0006034,SUP-00381,PRD-00103,2024-03-28,2024-05-04,9795,1472.6,14424117.0,JPY,approved 
PO-SYN-0006035,SUP-00395,PRD-00432,04/22/2025,01-May-2025,1627,333.31,542295.37,eur,FULFILLED
PO-SYN-0006036,SUP-00539,PRD-04584,2025-09-21,2025-11-12,3677,686.71,2525032.67,USD,Approved
PO-SYN-0006037,SUP-00682,PRD-03946,2025-06-12,2025-08-16,5615,890.16,4998248.4,JPY,Approved
PO-SYN-0006038,SUP-00576,PRD-03533,2025-02-21,2025-04-18,6362,1376.85,8759519.7,GBP,IN_TRANSIT
PO-SYN-0006039,SUP-00174,PRD-01593,2025/08/25,PENDING_DATE,6162,1286.78,7929138.36,usd,PENDING_APPROVAL
PO-SYN-0006040,SUP-00082,PRD-77777,03/08/2026,30-Apr-2026,14632,421.04,6160657.28,EUR,APPROVED
PO-SYN-0006041,SUP-00258,PRD-00761,2025-07-03,2025-08-06,1409,1136.23,1600948.07,usd,IN_TRANSIT
PO-SYN-0006042,SUP-00593,PRD-03106,2025-06-26,2025-09-09,9527,964.29,9186790.83,EUR,approved 
PO-SYN-0006043,SUP-00391,PRD-00850,2024-12-17,2025-01-15,11541,85.08,981908.28,JPY,FULFILLED
PO-SYN-0006044,SUP-00917,PRD-00045,2026-03-05,2026-03-31,7726,2429.14,18767535.64,JPY,CANCELLED
PO-SYN-0006045,SUP-00643,PRD-02861,03/14/2024,13-Apr-2024,9018,,,usd,APPROVED
PO-SYN-0006046,SUP-00135,PRD-01385,2025-11-10,2025-11-18,5811,1135.01,6595543.11,USD,FULFILLED
PO-SYN-0006047,SUP-00768,PRD-02928,2024-01-31,2024-03-03,11923,2166.41,25830106.43,CNY,approved 
PO-SYN-0006048,SUP-00167,PRD-02312,2025/02/28,PENDING_DATE,4572,544.37,2488859.64,usd,APPROVED
PO-SYN-0006049,SUP-00165,PRD-02204,2024-10-23,2024-12-02,6862,861.98,5914906.76,eur,CANCELLED
PO-SYN-0006050,SUP-00364,PRD-01723,04/15/2025,16-Jun-2025,6785,1762.45,11958223.25,CNY,approved 
PO-SYN-0006051,SUP-00404,PRD-04501,2025-04-21,2025-06-16,2030,1698.04,3447021.2,eur,APPROVED
PO-SYN-0006052,SUP-00230,PRD-00313,2024-06-07,2024-08-13,6603,648.65,4283035.95,CNY,APPROVED
PO-SYN-0006053,SUP-00936,PRD-00768,2026-05-13,2026-06-17,7774,2004.42,15582361.08,JPY,APPROVED
PO-SYN-0006054,SUP-00758,PRD-03400,2026-03-20,2026-04-05,11237,2438.39,27400188.43,GBP,Approved
PO-SYN-0006055,SUP-88888,PRD-01924,06/02/2026,14-Jul-2026,2581,937.31,2419197.11,USD,APPROVED
PO-SYN-0006056,SUP-00999,PRD-02971,2025-07-18,2025-09-29,14739,1189.79,17536314.81,JPY,approved 
PO-SYN-0006057,SUP-00571,PRD-01384,2024/06/19,PENDING_DATE,139,1705.69,237090.91,EUR,approved 
PO-SYN-0006058,SUP-00386,PRD-04340,2024-03-04,2024-05-04,9130,414.51,3784476.3,EUR,IN_TRANSIT
PO-SYN-0006059,SUP-00591,PRD-03914,2025-01-18,2025-03-22,6567,1564.81,10276107.27,GBP,APPROVED
PO-SYN-0006060,SUP-00193,PRD-03180,09/23/2025,11-Nov-2025,-500,,,usd,Approved
PO-SYN-0006061,SUP-00002,PRD-04604,2025-01-15,2025-02-26,3713,1136.92,4221383.96,CNY,approved 
PO-SYN-0006062,SUP-00205,PRD-02484,2024-03-31,2024-04-12,10419,663.52,6913214.88,GBP,Approved
PO-SYN-0006063,SUP-00728,PRD-04711,2025-03-07,2025-04-25,7793,581.86,4534434.98,EUR,APPROVED
PO-SYN-0006064,SUP-00103,PRD-00365,2025-05-19,2025-05-28,14273,680.0,9705640.0,JPY,IN_TRANSIT
PO-SYN-0006065,SUP-00157,PRD-00837,02/28/2025,05-May-2025,12477,1071.6,13370353.2,EUR,approved 
PO-SYN-0006066,SUP-00432,PRD-01247,2025/04/17,PENDING_DATE,14199,1885.39,26770652.61,usd,IN_TRANSIT
PO-SYN-0006067,SUP-00041,PRD-01709,2024-09-23,2024-11-07,14965,86.74,1298064.1,JPY,CANCELLED
PO-SYN-0006068,SUP-00671,PRD-04216,2024-06-04,2024-07-04,10164,1325.98,13477260.72,EUR,CANCELLED
PO-SYN-0006069,SUP-00907,PRD-03980,2026-05-24,2026-08-01,6280,585.62,3677693.6,JPY,PENDING_APPROVAL
PO-SYN-0006070,SUP-00964,PRD-03898,09/27/2025,18-Nov-2025,3862,1466.07,5661962.34,JPY,APPROVED
PO-SYN-0006071,SUP-00987,PRD-00148,2025-04-28,2025-05-25,5169,1570.68,8118844.92,GBP,approved 
PO-SYN-0006072,SUP-00873,PRD-00565,2025-04-02,2025-06-07,3347,1008.88,3376721.36,JPY,PENDING_APPROVAL
PO-SYN-0006073,SUP-00780,PRD-04789,2024-06-19,2024-07-28,4835,331.48,1602705.8,CNY,approved 
PO-SYN-0006074,SUP-00962,PRD-04626,2024-08-03,2024-10-08,11072,1953.99,21634577.28,JPY,IN_TRANSIT
PO-SYN-0006075,SUP-00873,PRD-03574,09/25/2024,18-Nov-2024,7567,,,CNY,PENDING_APPROVAL
PO-SYN-0006076,SUP-00982,PRD-00512,2025-03-17,2025-04-27,8938,796.29,7117240.02,GBP,Approved
PO-SYN-0006077,SUP-00700,PRD-01253,2024-09-12,2024-11-23,7807,1690.48,13197577.36,usd,FULFILLED
PO-SYN-0006078,SUP-00950,PRD-04644,2025-04-10,2025-05-13,10302,2050.7,21126311.4,EUR,Approved
PO-SYN-0006079,SUP-00999,PRD-01547,2024-12-05,2025-02-13,8740,1050.48,9181195.2,CNY,approved 
PO-SYN-0006080,SUP-00974,PRD-77777,03/03/2026,17-Apr-2026,8586,62.25,534478.5,USD,Approved
PO-SYN-0006081,SUP-00601,PRD-04863,2024-04-22,2024-05-31,1919,1300.0,2494700.0,GBP,approved 
PO-SYN-0006082,SUP-00710,PRD-04037,2025-06-12,2025-07-22,14433,1355.12,19558446.96,usd,FULFILLED
PO-SYN-0006083,SUP-00999,PRD-02654,2024-07-24,2024-08-28,1755,1412.72,2479323.6,USD,approved 
PO-SYN-0006084,SUP-00886,PRD-02477,2024/09/07,PENDING_DATE,11576,133.4,1544238.4,EUR,FULFILLED
PO-SYN-0006085,SUP-00480,PRD-01586,01/21/2025,19-Feb-2025,5191,679.9,3529360.9,JPY,Approved
PO-SYN-0006086,SUP-00917,PRD-02152,2024-09-08,2024-10-22,13150,425.12,5590328.0,JPY,FULFILLED
PO-SYN-0006087,SUP-00672,PRD-01788,2026-05-11,2026-07-01,3785,1346.15,5095177.75,CNY,PENDING_APPROVAL
PO-SYN-0006088,SUP-00003,PRD-03044,2025-10-11,2025-12-18,139,1795.1,249518.9,EUR,FULFILLED
PO-SYN-0006089,SUP-00087,PRD-02781,2025-12-23,2026-01-22,255,2020.73,515286.15,usd,IN_TRANSIT
PO-SYN-0006090,SUP-88888,PRD-01674,04/18/2026,08-May-2026,-500,,,usd,PENDING_APPROVAL
PO-SYN-0006091,SUP-00122,PRD-00222,2024-09-18,2024-10-23,4229,1953.04,8259406.16,GBP,CANCELLED
PO-SYN-0006092,SUP-00013,PRD-04501,2026-01-27,2026-03-30,1587,224.71,356614.77,usd,APPROVED
PO-SYN-0006093,SUP-00353,PRD-03103,2025/05/21,PENDING_DATE,8452,1386.91,11722163.32,EUR,IN_TRANSIT
PO-SYN-0006094,SUP-00990,PRD-01884,2025-02-25,2025-04-09,13768,1170.84,16120125.12,eur,IN_TRANSIT
PO-SYN-0006095,SUP-00257,PRD-00774,06/07/2025,09-Jul-2025,13090,2115.45,27691240.5,EUR,IN_TRANSIT
PO-SYN-0006096,SUP-00328,PRD-04638,2026-04-06,2026-06-03,13100,2489.01,32606031.0,EUR,APPROVED
PO-SYN-0006097,SUP-00898,PRD-00579,2024-08-09,2024-09-21,6386,1445.14,9228664.04,EUR,FULFILLED
PO-SYN-0006098,SUP-00042,PRD-01818,2026-05-18,2026-07-31,14833,994.75,14755126.75,GBP,FULFILLED
PO-SYN-0006099,SUP-00482,PRD-00104,2024-06-22,2024-08-01,1059,1839.38,1947903.42,CNY,PENDING_APPROVAL
PO-SYN-0006100,SUP-00474,PRD-02162,02/17/2026,14-Mar-2026,7792,376.52,2933843.84,JPY,PENDING_APPROVAL
PO-SYN-0006101,SUP-00055,PRD-04163,2026-06-16,2026-07-08,8670,2032.76,17624029.2,eur,Approved
PO-SYN-0006102,SUP-00998,PRD-03024,2025/10/15,PENDING_DATE,6028,517.36,3118646.08,USD,PENDING_APPROVAL
PO-SYN-0006103,SUP-00433,PRD-03863,2024-04-11,2024-05-27,13684,1107.97,15161461.48,eur,CANCELLED
PO-SYN-0006104,SUP-00722,PRD-04704,2024-12-10,2025-02-05,8043,1887.29,15179473.47,EUR,APPROVED
PO-SYN-0006105,SUP-00214,PRD-02889,05/14/2024,05-Jul-2024,8876,,,CNY,approved 
PO-SYN-0006106,SUP-00884,PRD-04781,2024-08-18,2024-10-20,9440,1627.81,15366526.4,EUR,FULFILLED
PO-SYN-0006107,SUP-00266,PRD-02943,2024-04-21,2024-07-05,11476,1699.93,19508396.68,GBP,FULFILLED
PO-SYN-0006108,SUP-00420,PRD-00195,2024-09-28,2024-11-11,5801,710.98,4124394.98,eur,Approved
PO-SYN-0006109,SUP-00817,PRD-03501,2025-08-25,2025-10-24,12505,1933.22,24174916.1,EUR,PENDING_APPROVAL
PO-SYN-0006110,SUP-00880,PRD-00832,07/19/2025,30-Sep-2025,1440,504.02,725788.8,EUR,IN_TRANSIT
PO-SYN-0006111,SUP-00951,PRD-02492,2026/01/24,PENDING_DATE,10385,1945.77,20206821.45,USD,FULFILLED
PO-SYN-0006112,SUP-00834,PRD-02828,2024-03-25,2024-06-08,8686,1734.49,15065780.14,usd,FULFILLED
PO-SYN-0006113,SUP-00311,PRD-01758,2024-05-04,2024-05-28,8010,2157.54,17281895.4,CNY,IN_TRANSIT
PO-SYN-0006114,SUP-00839,PRD-01444,2025-03-09,2025-04-12,9561,744.32,7116443.52,CNY,approved 
PO-SYN-0006115,SUP-00274,PRD-02654,01/24/2025,26-Feb-2025,851,970.95,826278.45,JPY,approved 
PO-SYN-0006116,SUP-00173,PRD-02822,2024-04-28,2024-05-21,4980,1134.42,5649411.6,USD,FULFILLED
PO-SYN-0006117,SUP-00916,PRD-03064,2026-04-03,2026-05-23,608,503.92,306383.36,JPY,IN_TRANSIT
PO-SYN-0006118,SUP-00127,PRD-02233,2025-08-26,2025-10-05,7165,778.67,5579170.55,usd,approved 
PO-SYN-0006119,SUP-00105,PRD-04424,2025-08-13,2025-09-25,4427,956.35,4233761.45,CNY,IN_TRANSIT
PO-SYN-0006120,SUP-00701,PRD-77777,11/29/2024,03-Jan-2025,-500,,,usd,IN_TRANSIT
PO-SYN-0006121,SUP-00158,PRD-01752,2025-12-24,2026-01-15,14645,594.41,8705134.45,CNY,Approved
PO-SYN-0006122,SUP-00254,PRD-00293,2024-09-22,2024-10-22,830,220.38,182915.4,USD,IN_TRANSIT
PO-SYN-0006123,SUP-00300,PRD-00654,2024-02-28,2024-04-10,14942,980.79,14654964.18,CNY,CANCELLED
PO-SYN-0006124,SUP-00498,PRD-01671,2026-02-19,2026-04-18,421,2279.66,959736.86,eur,APPROVED
PO-SYN-0006125,SUP-88888,PRD-02738,12/03/2024,08-Jan-2025,8558,1546.81,13237599.98,JPY,approved 
PO-SYN-0006126,SUP-00886,PRD-01301,2026-05-21,2026-07-13,10808,695.56,7517612.48,CNY,FULFILLED
PO-SYN-0006127,SUP-00590,PRD-04371,2024-02-12,2024-03-05,3368,646.62,2177816.16,GBP,CANCELLED
PO-SYN-0006128,SUP-00015,PRD-01174,2025-04-01,2025-05-17,11087,242.66,2690371.42,USD,PENDING_APPROVAL
PO-SYN-0006129,SUP-00753,PRD-02512,2024/02/10,PENDING_DATE,5779,429.6,2482658.4,JPY,APPROVED
PO-SYN-0006130,SUP-00598,PRD-02806,06/18/2026,17-Jul-2026,350,2356.99,824946.5,GBP,Approved
PO-SYN-0006131,SUP-00397,PRD-04684,2024-09-12,2024-10-16,7471,2047.34,15295677.14,usd,APPROVED
PO-SYN-0006132,SUP-00661,PRD-04978,2024-07-11,2024-07-26,2047,1005.47,2058197.09,JPY,IN_TRANSIT
PO-SYN-0006133,SUP-00280,PRD-00650,2024-10-30,2024-12-31,12478,102.15,1274627.7,eur,approved 
PO-SYN-0006134,SUP-00794,PRD-03188,2024-11-26,2025-01-11,2437,1893.71,4614971.27,JPY,approved 
PO-SYN-0006135,SUP-00756,PRD-02021,06/23/2024,24-Aug-2024,6793,,,CNY,IN_TRANSIT
PO-SYN-0006136,SUP-00797,PRD-03885,2024-01-15,2024-03-14,3492,690.76,2412133.92,JPY,APPROVED
PO-SYN-0006137,SUP-00041,PRD-04985,2024-11-16,2025-01-15,14780,769.83,11378087.4,JPY,IN_TRANSIT
PO-SYN-0006138,SUP-00597,PRD-03040,2024/03/04,PENDING_DATE,11259,1919.2,21608272.8,GBP,PENDING_APPROVAL
PO-SYN-0006139,SUP-00216,PRD-00611,2025-01-31,2025-04-13,2218,983.54,2181491.72,usd,approved 
PO-SYN-0006140,SUP-00965,PRD-02791,01/11/2025,11-Feb-2025,1899,2309.0,4384791.0,CNY,IN_TRANSIT
PO-SYN-0006141,SUP-00438,PRD-01378,2026-05-20,2026-06-03,2725,429.17,1169488.25,GBP,PENDING_APPROVAL
PO-SYN-0006142,SUP-00170,PRD-00126,2025-11-02,2025-11-14,7705,375.55,2893612.75,JPY,PENDING_APPROVAL
PO-SYN-0006143,SUP-00483,PRD-02163,2024-04-15,2024-05-26,13186,655.19,8639335.34,USD,PENDING_APPROVAL
PO-SYN-0006144,SUP-00624,PRD-01787,2024-10-17,2024-12-15,4507,625.06,2817145.42,JPY,CANCELLED
PO-SYN-0006145,SUP-00427,PRD-02832,02/23/2025,02-Mar-2025,13872,2165.84,30044532.48,CNY,FULFILLED
PO-SYN-0006146,SUP-00062,PRD-01900,2026-01-20,2026-02-19,11311,760.86,8606087.46,JPY,IN_TRANSIT
PO-SYN-0006147,SUP-00412,PRD-01032,2026/03/31,PENDING_DATE,14118,2359.59,33312691.62,JPY,PENDING_APPROVAL
PO-SYN-0006148,SUP-00081,PRD-01760,2025-10-30,2025-11-19,1124,1011.48,1136903.52,eur,CANCELLED
PO-SYN-0006149,SUP-00921,PRD-02225,2024-10-19,2024-12-07,13491,1911.57,25788990.87,GBP,Approved
PO-SYN-0006150,SUP-00512,PRD-02079,07/17/2024,10-Sep-2024,-500,,,USD,FULFILLED
PO-SYN-0006151,SUP-00022,PRD-00809,2024-03-05,2024-04-04,10595,892.02,9450951.9,EUR,APPROVED
PO-SYN-0006152,SUP-00906,PRD-04286,2024-03-01,2024-04-19,7856,503.61,3956360.16,CNY,IN_TRANSIT
PO-SYN-0006153,SUP-00560,PRD-02453,2024-02-08,2024-04-01,6154,1836.26,11300344.04,JPY,APPROVED
PO-SYN-0006154,SUP-00206,PRD-00984,2024-09-22,2024-10-10,4600,1215.81,5592726.0,JPY,Approved
PO-SYN-0006155,SUP-00162,PRD-01837,04/23/2024,12-May-2024,4734,2337.63,11066340.42,USD,CANCELLED
PO-SYN-0006156,SUP-00952,PRD-02892,2026/01/17,PENDING_DATE,5856,2239.08,13112052.48,JPY,IN_TRANSIT
