InventoryID,WarehouseID,ProductID,QuantityOnHand,QuantityAllocated,QuantityAvailable,SafetyStock,LastRestockDate,StorageBin
INV-0013799,WH-12,PRD-02647,9370,6128,3242,,28-12-2025,ZONE-L-14
INV-0013800,WH-13,PRD-01345,7336,615,6721,1000,,ZONE-A-Aisle15
INV-0013801,WH-01,PRD-04583,32318,2719,29599,,24-09-2025,ZONE-B-31
INV-0013802,WH-12,PRD-04986,18591,5274,13317,,27-12-2025,ZONE-C-22
INV-0013803,WH-50,PRD-04874,9149,3293,5856,1000,13-02-2026,ZONE-D-23
INV-0013804,WH-37,PRD-04974,21479,3009,18470,,26-11-2025,ZONE-E-Aisle13
INV-0013805,WH-09,PRD-00621,30904,1417,29487,,07-02-2024,ZONE-F-2
INV-0013806,WH-13,PRD-01213,30297,848,29449,250 units,20-04-2024,ZONE-G-18
INV-0013807,WH-18,PRD-03796,4616,454,4162,250 units,08-08-2024,ZONE-H-18
INV-0013808,WH-34,PRD-03630,30662,1514,29148,1000,23-11-2024,ZONE-I-Aisle20
INV-0013809,WH-38,PRD-04830,18595,2779,15816,250,18-03-2024,ZONE-J-17
INV-0013810,WH-46,PRD-00662,23519,535,22984,1000,,ZONE-K-14
INV-0013811,WH-12,PRD-04677,8514,6881,1633,1000,20-10-2025,bin_311
INV-0013812,WH-03,PRD-03992,874,403,471,250 units,08-06-2024,ZONE-A-Aisle14
INV-0013813,WH-12,PRD-04326,23221,1621,21600,500,06-04-2024,ZONE-B-21
INV-0013814,WH-27,PRD-04325,24844,2764,22080,250,11-06-2024,ZONE-C-36
INV-0013815,WH-27,PRD-02482,-100,4608,-4708,1000,14-09-2024,ZONE-D-28
INV-0013816,WH-05,PRD-04056,28950,482,28468,1000,28-09-2025,ZONE-E-Aisle14
INV-0013817,WH-42,PRD-03572,25747,5110,20637,500,08-02-2026,ZONE-F-33
INV-0013818,WH-14,PRD-01342,3980,7461,-3481,,18-03-2024,bin_318
INV-0013819,WH-05,PRD-03408,13257,4276,8981,1000,11-02-2024,ZONE-H-32
INV-0013820,WH-07,PRD-04837,24947,5822,19125,500,,ZONE-I-Aisle21
INV-0013821,WH-15,PRD-00579,31027,4028,26999,500,16-05-2026,ZONE-J-29
INV-0013822,WH-05,PRD-03073,2228,3145,-917,,02-04-2024,ZONE-K-33
INV-0013823,WH-49,PRD-00976,22094,1733,20361,250 units,31-01-2026,ZONE-L-27
INV-0013824,WH-05,PRD-00425,1716,832,884,250 units,08-03-2025,ZONE-A-Aisle20
INV-0013825,WH-46,PRD-02909,28212,6269,21943,250 units,10-02-2025,bin_325
INV-0013826,WH-22,PRD-04155,30956,6546,24410,,26-12-2025,ZONE-C-16
INV-0013827,WH-20,PRD-03533,2888,5654,-2766,1000,15-02-2025,ZONE-D-39
INV-0013828,WH-40,PRD-04687,31565,2436,29129,500,09-08-2025,ZONE-E-Aisle08
INV-0013829,WH-25,PRD-03157,3735,7440,-3705,250,30-07-2024,ZONE-F-9
INV-0013830,WH-30,PRD-03762,23567,4993,18574,1000,,ZONE-G-11
INV-0013831,WH-13,PRD-03517,8791,2838,5953,500,23-04-2026,ZONE-H-15
INV-0013832,WH-08,PRD-04218,7411,5628,1783,,06-02-2024,ZONE-I-Aisle17
INV-0013833,WH-15,PRD-01415,1296,1815,-519,250 units,08-09-2025,ZONE-J-37
INV-0013834,WH-22,PRD-00509,27274,7400,19874,250 units,21-02-2024,ZONE-K-18
INV-0013835,WH-05,PRD-04506,9449,3206,6243,1000,20-10-2024,ZONE-L-4
INV-0013836,WH-36,PRD-01968,10030,1143,8887,250,08-08-2024,ZONE-A-Aisle19
INV-0013837,WH-38,PRD-01064,17398,4012,13386,1000,04-09-2024,ZONE-B-19
INV-0013838,WH-44,PRD-03097,14732,6977,7755,250,07-11-2025,ZONE-C-12
INV-0013839,WH-37,PRD-03233,11411,5525,5886,500,13-05-2025,bin_339
INV-0013840,WH-05,PRD-04246,962,3342,-2380,250,,ZONE-E-Aisle01
INV-0013841,WH-02,PRD-01173,6862,3120,3742,250,31-08-2025,ZONE-F-24
INV-0013842,WH-01,PRD-02084,20274,6260,14014,1000,18-02-2025,ZONE-G-2
INV-0013843,WH-07,PRD-02189,21003,1211,19792,500,26-08-2024,ZONE-H-31
INV-0013844,WH-34,PRD-02874,22833,218,22615,500,10-05-2025,ZONE-I-Aisle36
INV-0013845,WH-23,PRD-04817,2960,983,1977,,19-04-2024,ZONE-J-5
INV-0013846,WH-46,PRD-01570,762,5754,-4992,250,11-10-2025,bin_346
INV-0013847,WH-05,PRD-00459,20745,3904,16841,250 units,30-11-2024,ZONE-L-34
INV-0013848,WH-25,PRD-02407,9413,5627,3786,250 units,26-07-2024,ZONE-A-Aisle35
INV-0013849,WH-50,PRD-03912,26255,1745,24510,1000,17-02-2026,ZONE-B-6
INV-0013850,WH-37,PRD-01140,1048,3783,-2735,500,,ZONE-C-1
INV-0013851,WH-50,PRD-04249,30472,5221,25251,,06-07-2025,ZONE-D-23
INV-0013852,WH-33,PRD-02764,21483,1335,20148,,14-03-2025,ZONE-E-Aisle03
INV-0013853,WH-49,PRD-04019,8620,998,7622,1000,08-09-2024,bin_353
INV-0013854,WH-14,PRD-00443,8404,593,7811,250,21-07-2024,ZONE-G-3
INV-0013855,WH-46,PRD-04711,20674,74,20600,250 units,06-01-2026,ZONE-H-18
INV-0013856,WH-13,PRD-00437,6877,7361,-484,1000,12-04-2025,ZONE-I-Aisle17
INV-0013857,WH-19,PRD-01602,15516,6870,8646,250,20-12-2025,ZONE-J-12
INV-0013858,WH-48,PRD-00377,2870,5628,-2758,1000,25-03-2025,ZONE-K-19
INV-0013859,WH-46,PRD-00340,24024,1682,22342,250,26-02-2024,ZONE-L-21
INV-0013860,WH-40,PRD-03265,-100,5466,-5566,250 units,,ZONE-A-Aisle10
INV-0013861,WH-47,PRD-01954,14626,1352,13274,,15-05-2024,ZONE-B-22
INV-0013862,WH-27,PRD-03392,34816,5487,29329,250 units,17-09-2025,ZONE-C-20
INV-0013863,WH-43,PRD-01229,2435,640,1795,1000,24-05-2025,ZONE-D-35
INV-0013864,WH-32,PRD-04002,15194,964,14230,250 units,07-06-2024,ZONE-E-Aisle37
INV-0013865,WH-24,PRD-04500,18222,6752,11470,1000,22-02-2024,ZONE-F-40
INV-0013866,WH-41,PRD-01272,27822,5767,22055,1000,27-05-2025,ZONE-G-19
INV-0013867,WH-26,PRD-03208,21288,5923,15365,250 units,05-05-2026,bin_367
INV-0013868,WH-47,PRD-03240,1089,6547,-5458,1000,15-01-2026,ZONE-I-Aisle07
INV-0013869,WH-39,PRD-03054,18639,487,18152,,05-10-2025,ZONE-J-39
INV-0013870,WH-04,PRD-04526,32682,4744,27938,250,,ZONE-K-3
INV-0013871,WH-37,PRD-00785,8431,2402,6029,500,26-08-2025,ZONE-L-4
INV-0013872,WH-05,PRD-01645,17103,1113,15990,250,10-10-2025,ZONE-A-Aisle36
INV-0013873,WH-50,PRD-03082,14387,4217,10170,250 units,22-08-2025,ZONE-B-23
INV-0013874,WH-37,PRD-00576,603,584,19,1000,21-03-2024,bin_374
INV-0013875,WH-33,PRD-00690,11594,5137,6457,250 units,17-11-2025,ZONE-D-29
INV-0013876,WH-26,PRD-03717,28842,7064,21778,1000,20-02-2024,ZONE-E-Aisle08
INV-0013877,WH-04,PRD-00609,15905,6079,9826,250 units,17-10-2024,ZONE-F-6
INV-0013878,WH-14,PRD-03143,6968,1933,5035,250,04-06-2025,ZONE-G-28
INV-0013879,WH-44,PRD-04544,14742,986,13756,250,09-03-2026,ZONE-H-11
INV-0013880,WH-45,PRD-01797,8973,3570,5403,250 units,,ZONE-I-Aisle34
INV-0013881,WH-03,PRD-00799,23985,454,23531,250,05-10-2024,bin_381
INV-0013882,WH-22,PRD-03909,9666,1069,8597,,14-04-2026,ZONE-K-14
INV-0013883,WH-33,PRD-03357,8259,3976,4283,,27-11-2024,ZONE-L-36
INV-0013884,WH-18,PRD-01328,13191,2960,10231,250 units,02-06-2025,ZONE-A-Aisle32
INV-0013885,WH-28,PRD-01605,26018,4380,21638,250 units,27-05-2025,ZONE-B-36
INV-0013886,WH-47,PRD-03686,8257,6211,2046,500,13-02-2024,ZONE-C-40
INV-0013887,WH-36,PRD-01246,5115,3247,1868,250 units,30-11-2024,ZONE-D-26
INV-0013888,WH-04,PRD-03391,18655,1405,17250,,22-12-2025,ZONE-E-Aisle18
INV-0013889,WH-31,PRD-03877,31947,7493,24454,250 units,05-05-2025,ZONE-F-2
INV-0013890,WH-24,PRD-00492,20971,3531,17440,,,ZONE-G-10
INV-0013891,WH-40,PRD-04806,5022,5991,-969,250 units,24-11-2025,ZONE-H-30
INV-0013892,WH-44,PRD-01368,15952,6402,9550,250,19-06-2025,ZONE-I-Aisle02
INV-0013893,WH-07,PRD-04848,27500,4452,23048,,15-03-2024,ZONE-J-22
INV-0013894,WH-22,PRD-04651,10921,820,10101,,28-04-2024,ZONE-K-17
INV-0013895,WH-48,PRD-02469,4335,7150,-2815,250 units,19-09-2024,bin_395
INV-0013896,WH-26,PRD-03886,20316,3569,16747,250,30-08-2024,ZONE-A-Aisle27
INV-0013897,WH-09,PRD-01438,13838,3157,10681,500,13-12-2025,ZONE-B-29
INV-0013898,WH-23,PRD-04114,11990,3803,8187,500,08-01-2025,ZONE-C-25
INV-0013899,WH-48,PRD-03052,11064,6916,4148,250,23-06-2025,ZONE-D-40
INV-0013900,WH-01,PRD-03174,24027,5674,18353,250,,ZONE-E-Aisle05
INV-0013901,WH-17,PRD-04276,30715,1870,28845,500,04-01-2025,ZONE-F-21
INV-0013902,WH-19,PRD-04075,26554,6570,19984,250 units,24-10-2024,bin_402
INV-0013903,WH-37,PRD-04296,5443,3146,2297,1000,31-07-2025,ZONE-H-22
INV-0013904,WH-14,PRD-02533,12313,4532,7781,1000,22-11-2024,ZONE-I-Aisle39
INV-0013905,WH-27,PRD-02751,-100,5200,-5300,500,07-09-2025,ZONE-J-35
INV-0013906,WH-04,PRD-04693,2411,6773,-4362,250,26-03-2026,ZONE-K-30
INV-0013907,WH-10,PRD-01542,21131,6569,14562,250,16-05-2024,ZONE-L-27
INV-0013908,WH-27,PRD-02205,17288,1103,16185,500,18-09-2024,ZONE-A-Aisle30
INV-0013909,WH-15,PRD-01950,7748,1106,6642,,20-10-2025,bin_409
INV-0013910,WH-46,PRD-01734,1280,3878,-2598,500,,ZONE-C-1
INV-0013911,WH-28,PRD-04116,10072,1202,8870,1000,04-11-2025,ZONE-D-30
INV-0013912,WH-20,PRD-01152,2676,1818,858,1000,24-04-2025,ZONE-E-Aisle36
INV-0013913,WH-17,PRD-00297,190,1874,-1684,250,20-03-2026,ZONE-F-4
INV-0013914,WH-08,PRD-02087,1670,2517,-847,,10-05-2024,ZONE-G-16
INV-0013915,WH-07,PRD-02363,20001,5596,14405,,22-07-2024,ZONE-H-12
INV-0013916,WH-29,PRD-03056,3346,2625,721,1000,27-11-2025,ZONE-I-Aisle26
INV-0013917,WH-24,PRD-04277,33239,1912,31327,250 units,26-05-2025,ZONE-J-22
INV-0013918,WH-38,PRD-02793,31310,579,30731,500,11-05-2025,ZONE-K-35
INV-0013919,WH-40,PRD-00770,27477,3965,23512,1000,09-03-2024,ZONE-L-5
INV-0013920,WH-32,PRD-01702,12691,4725,7966,500,,ZONE-A-Aisle21
INV-0013921,WH-47,PRD-01909,21298,2190,19108,1000,31-03-2026,ZONE-B-26
INV-0013922,WH-06,PRD-03627,19309,7356,11953,250 units,02-10-2024,ZONE-C-16
INV-0013923,WH-38,PRD-03922,29224,1425,27799,500,21-04-2024,bin_423
INV-0013924,WH-11,PRD-00352,2630,5511,-2881,500,05-12-2024,ZONE-E-Aisle10
INV-0013925,WH-30,PRD-02724,27967,5328,22639,250,15-05-2025,ZONE-F-23
INV-0013926,WH-14,PRD-01635,16312,2344,13968,250,18-05-2025,ZONE-G-8
INV-0013927,WH-49,PRD-03105,18947,5786,13161,500,06-12-2024,ZONE-H-6
INV-0013928,WH-39,PRD-00433,19930,7297,12633,1000,27-05-2025,ZONE-I-Aisle15
INV-0013929,WH-29,PRD-02351,29284,5516,23768,1000,14-11-2025,ZONE-J-17
INV-0013930,WH-18,PRD-04284,24153,1208,22945,,,bin_430
INV-0013931,WH-22,PRD-04740,19178,1519,17659,500,03-03-2026,ZONE-L-1
INV-0013932,WH-02,PRD-01968,576,7261,-6685,250,01-03-2024,ZONE-A-Aisle39
INV-0013933,WH-48,PRD-03091,31912,1238,30674,500,08-04-2024,ZONE-B-17
INV-0013934,WH-05,PRD-03418,24543,6055,18488,,06-01-2026,ZONE-C-38
INV-0013935,WH-12,PRD-02711,17381,2031,15350,500,18-01-2024,ZONE-D-26
INV-0013936,WH-50,PRD-02376,27178,442,26736,500,19-03-2026,ZONE-E-Aisle24
INV-0013937,WH-50,PRD-02188,24834,852,23982,1000,11-11-2024,bin_437
INV-0013938,WH-22,PRD-00568,19064,4720,14344,250,29-02-2024,ZONE-G-34
INV-0013939,WH-14,PRD-00943,11589,4464,7125,1000,24-12-2024,ZONE-H-4
INV-0013940,WH-44,PRD-01954,19998,992,19006,500,,ZONE-I-Aisle30
INV-0013941,WH-42,PRD-03322,20353,5899,14454,1000,26-10-2024,ZONE-J-36
INV-0013942,WH-24,PRD-03142,11050,6926,4124,,25-04-2024,ZONE-K-38
INV-0013943,WH-02,PRD-01707,21369,4093,17276,,25-06-2025,ZONE-L-40
INV-0013944,WH-28,PRD-04105,34989,6358,28631,1000,08-10-2024,ZONE-A-Aisle05
INV-0013945,WH-24,PRD-02166,18654,6238,12416,1000,02-08-2025,ZONE-B-27
INV-0013946,WH-02,PRD-01109,19463,178,19285,500,07-11-2024,ZONE-C-19
INV-0013947,WH-41,PRD-03275,31328,7166,24162,250,20-02-2024,ZONE-D-5
INV-0013948,WH-32,PRD-02257,10564,4800,5764,1000,19-07-2024,ZONE-E-Aisle22
INV-0013949,WH-42,PRD-01723,32005,4030,27975,250 units,28-12-2024,ZONE-F-31
INV-0013950,WH-11,PRD-02507,-100,1623,-1723,250 units,,ZONE-G-32
INV-0013951,WH-45,PRD-00811,28842,1714,27128,250,14-02-2026,bin_451
INV-0013952,WH-32,PRD-01148,20180,1012,19168,500,05-02-2026,ZONE-I-Aisle39
INV-0013953,WH-35,PRD-03669,26458,6874,19584,500,25-03-2024,ZONE-J-7
INV-0013954,WH-16,PRD-02238,20347,1189,19158,,03-05-2025,ZONE-K-40
INV-0013955,WH-40,PRD-04535,17900,4085,13815,250,18-02-2024,ZONE-L-14
INV-0013956,WH-13,PRD-03299,16675,4015,12660,500,07-05-2024,ZONE-A-Aisle33
INV-0013957,WH-09,PRD-03751,347,6506,-6159,1000,28-04-2026,ZONE-B-16
INV-0013958,WH-15,PRD-01482,19795,5333,14462,500,24-05-2024,bin_458
INV-0013959,WH-17,PRD-03989,14901,2677,12224,250 units,02-04-2024,ZONE-D-26
INV-0013960,WH-06,PRD-01813,23843,3667,20176,250 units,,ZONE-E-Aisle01
INV-0013961,WH-08,PRD-03773,5368,6683,-1315,1000,02-04-2024,ZONE-F-8
INV-0013962,WH-39,PRD-02988,23270,4694,18576,500,29-03-2024,ZONE-G-20
INV-0013963,WH-28,PRD-02120,22971,3897,19074,,22-09-2025,ZONE-H-32
INV-0013964,WH-18,PRD-04092,15479,5761,9718,250 units,01-12-2025,ZONE-I-Aisle11
INV-0013965,WH-27,PRD-02721,31662,1023,30639,,14-01-2025,bin_465
INV-0013966,WH-05,PRD-00703,28349,2432,25917,,08-01-2026,ZONE-K-25
INV-0013967,WH-48,PRD-03718,14753,4923,9830,,12-08-2024,ZONE-L-40
INV-0013968,WH-24,PRD-00637,1087,872,215,,14-08-2024,ZONE-A-Aisle34
INV-0013969,WH-03,PRD-00625,4627,5132,-505,,06-09-2024,ZONE-B-16
INV-0013970,WH-39,PRD-01259,9633,2460,7173,,,ZONE-C-27
INV-0013971,WH-46,PRD-00702,8112,7326,786,,26-10-2025,ZONE-D-4
INV-0013972,WH-40,PRD-02949,4271,1699,2572,500,01-11-2025,ZONE-E-Aisle04
INV-0013973,WH-08,PRD-03160,14808,5942,8866,1000,29-05-2026,ZONE-F-6
INV-0013974,WH-04,PRD-00352,10466,215,10251,250,19-08-2025,ZONE-G-27
INV-0013975,WH-22,PRD-01227,14697,4048,10649,500,30-08-2024,ZONE-H-33
INV-0013976,WH-10,PRD-01594,12135,104,12031,,09-11-2025,ZONE-I-Aisle19
INV-0013977,WH-11,PRD-01716,2098,4862,-2764,,25-03-2024,ZONE-J-8
INV-0013978,WH-05,PRD-03378,1300,6865,-5565,500,25-01-2026,ZONE-K-38
INV-0013979,WH-40,PRD-01677,27514,1269,26245,250 units,19-12-2024,bin_479
INV-0013980,WH-15,PRD-04061,4280,258,4022,250,,ZONE-A-Aisle02
INV-0013981,WH-26,PRD-02409,8565,6900,1665,1000,13-02-2026,ZONE-B-9
INV-0013982,WH-07,PRD-01527,13042,2851,10191,,25-05-2025,ZONE-C-21
INV-0013983,WH-16,PRD-03374,16289,6648,9641,500,09-01-2025,ZONE-D-28
INV-0013984,WH-15,PRD-04212,14064,4976,9088,500,04-04-2024,ZONE-E-Aisle35
INV-0013985,WH-06,PRD-02909,14157,6224,7933,250 units,10-05-2026,ZONE-F-20
INV-0013986,WH-12,PRD-04698,1934,2615,-681,,07-03-2024,bin_486
INV-0013987,WH-11,PRD-01257,5778,5218,560,500,23-11-2024,ZONE-H-25
INV-0013988,WH-01,PRD-03292,12739,5816,6923,500,13-12-2025,ZONE-I-Aisle05
INV-0013989,WH-34,PRD-04576,23645,3539,20106,250,20-02-2026,ZONE-J-33
INV-0013990,WH-26,PRD-03628,6903,652,6251,250,,ZONE-K-22
INV-0013991,WH-10,PRD-02886,3058,3538,-480,1000,31-05-2024,ZONE-L-10
INV-0013992,WH-35,PRD-03105,31627,3693,27934,250 units,20-12-2024,ZONE-A-Aisle32
INV-0013993,WH-31,PRD-03491,32848,1280,31568,500,28-01-2025,bin_493
INV-0013994,WH-20,PRD-04563,20073,1712,18361,,28-11-2024,ZONE-C-21
INV-0013995,WH-26,PRD-02265,-100,1899,-1999,500,18-07-2024,ZONE-D-24
INV-0013996,WH-40,PRD-01534,13739,6021,7718,1000,23-08-2025,ZONE-E-Aisle14
INV-0013997,WH-46,PRD-00147,15764,2752,13012,250 units,14-08-2024,ZONE-F-26
INV-0013998,WH-28,PRD-03193,24824,4691,20133,250 units,01-04-2026,ZONE-G-11
INV-0013999,WH-35,PRD-03167,28552,2390,26162,250 units,01-02-2024,ZONE-H-15
INV-0014000,WH-14,PRD-02388,12180,3464,8716,,,ZONE-I-Aisle10
INV-0014001,WH-08,PRD-02258,26632,1189,25443,250,07-11-2024,ZONE-J-36
INV-0014002,WH-18,PRD-00300,33141,6193,26948,250 units,22-09-2024,ZONE-K-11
INV-0014003,WH-12,PRD-01204,4013,6224,-2211,1000,30-04-2024,ZONE-L-14
INV-0014004,WH-19,PRD-00389,19924,1798,18126,250,01-06-2026,ZONE-A-Aisle19
INV-0014005,WH-13,PRD-03002,32171,4511,27660,500,21-04-2025,ZONE-B-2
INV-0014006,WH-31,PRD-02395,5140,5356,-216,500,02-12-2025,ZONE-C-8
INV-0014007,WH-13,PRD-02795,34775,3332,31443,250,09-05-2026,bin_7
INV-0014008,WH-39,PRD-00079,25886,5179,20707,1000,26-05-2026,ZONE-E-Aisle24
INV-0014009,WH-32,PRD-04512,5005,2055,2950,500,17-01-2024,ZONE-F-3
INV-0014010,WH-22,PRD-00756,33023,6098,26925,250 units,,ZONE-G-39
INV-0014011,WH-27,PRD-03414,19133,3337,15796,250,23-09-2025,ZONE-H-10
INV-0014012,WH-13,PRD-04114,14445,4589,9856,250,16-09-2025,ZONE-I-Aisle17
INV-0014013,WH-38,PRD-03846,27967,665,27302,250,25-01-2026,ZONE-J-9
INV-0014014,WH-31,PRD-03802,4076,3249,827,,18-12-2025,bin_14
INV-0014015,WH-16,PRD-04099,20487,584,19903,,11-03-2024,ZONE-L-30
INV-0014016,WH-34,PRD-01936,2454,7226,-4772,,20-09-2024,ZONE-A-Aisle21
INV-0014017,WH-12,PRD-02799,33362,1672,31690,,09-08-2024,ZONE-B-19
INV-0014018,WH-25,PRD-03888,6462,5902,560,500,01-03-2024,ZONE-C-25
INV-0014019,WH-47,PRD-03971,10381,363,10018,,03-04-2025,ZONE-D-30
INV-0014020,WH-46,PRD-03388,612,5361,-4749,1000,,ZONE-E-Aisle20
INV-0014021,WH-34,PRD-02181,19240,1574,17666,,20-03-2025,bin_21
INV-0014022,WH-24,PRD-03673,6914,180,6734,250,25-04-2025,ZONE-G-28
INV-0014023,WH-28,PRD-04790,13780,7458,6322,250 units,23-10-2025,ZONE-H-18
INV-0014024,WH-26,PRD-03223,732,5984,-5252,500,29-07-2025,ZONE-I-Aisle37
INV-0014025,WH-11,PRD-01842,23047,4526,18521,250,20-06-2024,ZONE-J-2
INV-0014026,WH-18,PRD-01553,19753,91,19662,250 units,14-01-2025,ZONE-K-3
INV-0014027,WH-30,PRD-04271,7334,3218,4116,250 units,25-02-2025,ZONE-L-28
INV-0014028,WH-44,PRD-02903,30067,4962,25105,1000,07-10-2024,ZONE-A-Aisle40
INV-0014029,WH-50,PRD-04686,22524,1524,21000,250 units,21-06-2025,ZONE-B-4
INV-0014030,WH-30,PRD-04089,3233,6666,-3433,500,,ZONE-C-5
INV-0014031,WH-25,PRD-02851,12889,2418,10471,250,09-03-2024,ZONE-D-2
INV-0014032,WH-18,PRD-04887,27914,7283,20631,250 units,26-04-2026,ZONE-E-Aisle09
INV-0014033,WH-17,PRD-02458,5343,6701,-1358,,11-04-2025,ZONE-F-21
INV-0014034,WH-05,PRD-03055,18519,4681,13838,500,22-02-2024,ZONE-G-32
INV-0014035,WH-27,PRD-02015,27250,1621,25629,250 units,12-01-2024,bin_35
INV-0014036,WH-27,PRD-04491,23447,3823,19624,250 units,14-04-2024,ZONE-I-Aisle25
INV-0014037,WH-24,PRD-03140,33087,4134,28953,250,07-02-2024,ZONE-J-34
INV-0014038,WH-19,PRD-04806,8217,1710,6507,1000,08-11-2025,ZONE-K-21
INV-0014039,WH-15,PRD-00213,31264,5221,26043,500,26-04-2025,ZONE-L-12
INV-0014040,WH-17,PRD-01472,-100,5983,-6083,250 units,,ZONE-A-Aisle16
INV-0014041,WH-06,PRD-00626,30128,6380,23748,,03-04-2025,ZONE-B-9
INV-0014042,WH-08,PRD-02284,21042,3602,17440,,07-05-2026,bin_42
INV-0014043,WH-38,PRD-01632,26215,3202,23013,250 units,23-07-2025,ZONE-D-26
INV-0014044,WH-10,PRD-03886,21947,4919,17028,250 units,21-05-2026,ZONE-E-Aisle19
INV-0014045,WH-08,PRD-04092,20735,205,20530,500,06-08-2024,ZONE-F-19
INV-0014046,WH-45,PRD-02462,14673,1422,13251,250,05-06-2024,ZONE-G-10
INV-0014047,WH-16,PRD-00196,23075,1068,22007,,01-11-2024,ZONE-H-9
INV-0014048,WH-35,PRD-03164,5041,6812,-1771,1000,13-04-2026,ZONE-I-Aisle28
INV-0014049,WH-38,PRD-02717,13423,6326,7097,1000,13-11-2024,bin_49
INV-0014050,WH-42,PRD-01678,12299,3946,8353,,,ZONE-K-30
INV-0014051,WH-38,PRD-00089,10942,1655,9287,250 units,21-02-2024,ZONE-L-17
INV-0014052,WH-20,PRD-01848,15190,3880,11310,250 units,08-01-2026,ZONE-A-Aisle09
INV-0014053,WH-29,PRD-03783,2891,3199,-308,250,19-03-2024,ZONE-B-16
INV-0014054,WH-45,PRD-01731,18906,171,18735,250,07-10-2025,ZONE-C-32
INV-0014055,WH-50,PRD-01260,8088,5441,2647,1000,22-01-2024,ZONE-D-14
INV-0014056,WH-04,PRD-02799,34499,1207,33292,250,25-07-2025,ZONE-E-Aisle29
INV-0014057,WH-40,PRD-01220,6836,2356,4480,1000,08-09-2025,ZONE-F-25
INV-0014058,WH-23,PRD-03486,11363,3438,7925,,26-10-2025,ZONE-G-28
INV-0014059,WH-45,PRD-01014,33346,6383,26963,500,17-02-2025,ZONE-H-25
INV-0014060,WH-25,PRD-00539,19151,1697,17454,250,,ZONE-I-Aisle01
INV-0014061,WH-05,PRD-02726,22976,522,22454,500,19-01-2026,ZONE-J-35
INV-0014062,WH-37,PRD-04004,3085,6967,-3882,1000,22-03-2025,ZONE-K-22
INV-0014063,WH-04,PRD-03701,10296,7077,3219,250,15-01-2024,bin_63
INV-0014064,WH-35,PRD-04516,8212,6939,1273,250 units,27-12-2024,ZONE-A-Aisle02
INV-0014065,WH-45,PRD-04953,21723,949,20774,250 units,21-03-2024,ZONE-B-35
INV-0014066,WH-47,PRD-02493,7574,6687,887,,06-04-2024,ZONE-C-25
INV-0014067,WH-36,PRD-03164,28366,1725,26641,250,30-08-2024,ZONE-D-27
INV-0014068,WH-22,PRD-01015,17445,259,17186,,22-09-2024,ZONE-E-Aisle36
INV-0014069,WH-46,PRD-02326,17926,7237,10689,500,13-03-2024,ZONE-F-14
INV-0014070,WH-49,PRD-04800,21644,1944,19700,250,,bin_70
INV-0014071,WH-42,PRD-02111,994,708,286,500,08-01-2026,ZONE-H-37
INV-0014072,WH-07,PRD-02012,4122,7349,-3227,,20-07-2025,ZONE-I-Aisle21
INV-0014073,WH-17,PRD-04054,18713,561,18152,500,22-06-2024,ZONE-J-31
INV-0014074,WH-25,PRD-03323,29889,4303,25586,250,12-04-2026,ZONE-K-24
INV-0014075,WH-50,PRD-02181,8399,7208,1191,250 units,16-08-2024,ZONE-L-12
INV-0014076,WH-22,PRD-01328,17808,2662,15146,250 units,15-06-2026,ZONE-A-Aisle36
INV-0014077,WH-44,PRD-02406,22887,5365,17522,250 units,18-05-2024,bin_77
INV-0014078,WH-30,PRD-03249,824,179,645,,19-11-2024,ZONE-C-24
INV-0014079,WH-12,PRD-03567,17487,1311,16176,500,04-03-2024,ZONE-D-39
INV-0014080,WH-34,PRD-02025,19805,3977,15828,500,,ZONE-E-Aisle06
INV-0014081,WH-06,PRD-02562,29947,4230,25717,250 units,05-01-2024,ZONE-F-6
INV-0014082,WH-28,PRD-01420,28579,3555,25024,1000,08-07-2025,ZONE-G-15
INV-0014083,WH-43,PRD-04691,27827,3986,23841,500,11-06-2026,ZONE-H-23
INV-0014084,WH-49,PRD-02666,16237,5904,10333,500,03-07-2025,ZONE-I-Aisle06
INV-0014085,WH-38,PRD-03183,-100,5711,-5811,250 units,10-10-2024,ZONE-J-18
INV-0014086,WH-07,PRD-04204,15124,7229,7895,500,06-01-2024,ZONE-K-32
INV-0014087,WH-31,PRD-02447,28811,5358,23453,250,23-08-2025,ZONE-L-23
INV-0014088,WH-05,PRD-03191,18017,6736,11281,500,11-01-2024,ZONE-A-Aisle27
INV-0014089,WH-09,PRD-02770,9070,46,9024,500,29-02-2024,ZONE-B-20
INV-0014090,WH-04,PRD-03649,9440,1042,8398,250 units,,ZONE-C-6
INV-0014091,WH-41,PRD-04000,3692,6795,-3103,500,14-04-2026,bin_91
INV-0014092,WH-43,PRD-03440,31689,6401,25288,,13-05-2025,ZONE-E-Aisle11
INV-0014093,WH-15,PRD-02964,31099,6270,24829,,19-03-2025,ZONE-F-4
INV-0014094,WH-46,PRD-02477,2175,6281,-4106,500,04-05-2026,ZONE-G-5
INV-0014095,WH-40,PRD-00172,22889,2507,20382,500,25-04-2024,ZONE-H-4
INV-0014096,WH-25,PRD-02861,26168,5590,20578,250,29-11-2024,ZONE-I-Aisle06
INV-0014097,WH-30,PRD-00841,4363,6517,-2154,,01-10-2024,ZONE-J-28
INV-0014098,WH-26,PRD-00135,30753,4977,25776,,24-04-2024,bin_98
INV-0014099,WH-05,PRD-04587,26118,5057,21061,250 units,28-09-2025,ZONE-L-10
