PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0005750,SUP-00891,PRD-00506,2025-05-12,2025-07-22,3887,81.9,318345.3,GBP,FULFILLED
PO-SYN-0005751,SUP-00343,PRD-02330,2024-04-26,2024-06-13,9887,1075.83,10636731.21,CNY,IN_TRANSIT
PO-SYN-0005752,SUP-00032,PRD-01127,2026-03-26,2026-05-01,14510,188.09,2729185.9,KRW,FULFILLED
PO-SYN-0005753,SUP-00090,PRD-00634,2025-06-28,2025-08-28,6386,646.75,4130145.5,KRW,IN_TRANSIT
PO-SYN-0005754,SUP-00509,PRD-03506,2025-01-28,2025-03-06,4137,130.19,538596.03,CNY,FULFILLED
PO-SYN-0005755,SUP-00614,PRD-01068,2026-03-24,2026-05-26,1565,2473.61,3871199.65,USD,APPROVED
PO-SYN-0005756,SUP-00995,PRD-00795,2025-01-26,2025-03-10,2342,1983.47,4645286.74,GBP,APPROVED
PO-SYN-0005757,SUP-00645,PRD-04160,2025-04-24,2025-05-05,14651,1476.94,21638647.94,KRW,PENDING_APPROVAL
PO-SYN-0005758,SUP-00849,PRD-02944,2024-06-18,2024-08-11,587,357.18,209664.66,INR,IN_TRANSIT
PO-SYN-0005759,SUP-00728,PRD-01670,2026-02-02,2026-04-12,10138,176.52,1789559.76,EUR,FULFILLED
PO-SYN-0005760,SUP-00068,PRD-02649,2025-10-10,2025-10-19,9820,338.7,3326034.0,EUR,PENDING_APPROVAL
PO-SYN-0005761,SUP-00765,PRD-02436,2026-02-07,2026-04-15,12675,1772.29,22463775.75,USD,IN_TRANSIT
PO-SYN-0005762,SUP-00131,PRD-04466,2024-01-23,2024-03-23,856,874.96,748965.76,CNY,APPROVED
PO-SYN-0005763,SUP-00664,PRD-04002,2024-02-27,2024-03-12,10386,1916.67,19906534.62,GBP,FULFILLED
PO-SYN-0005764,SUP-00497,PRD-01906,2024-12-08,2024-12-28,6591,442.44,2916122.04,EUR,FULFILLED
PO-SYN-0005765,SUP-00044,PRD-00777,2024-07-07,2024-08-23,8689,10.47,90973.83,KRW,FULFILLED
PO-SYN-0005766,SUP-00677,PRD-04369,2025-07-18,2025-08-01,1301,2139.53,2783528.53,INR,IN_TRANSIT
PO-SYN-0005767,SUP-00324,PRD-03890,2024-11-25,2025-01-02,7712,289.01,2228845.12,INR,IN_TRANSIT
PO-SYN-0005768,SUP-00800,PRD-00200,2024-03-10,2024-04-22,8823,216.53,1910444.19,INR,FULFILLED
PO-SYN-0005769,SUP-00738,PRD-00048,2025-07-13,2025-09-05,4360,1271.4,5543304.0,GBP,FULFILLED
PO-SYN-0005770,SUP-00729,PRD-01611,2026-01-21,2026-04-06,433,1243.54,538452.82,CNY,IN_TRANSIT
PO-SYN-0005771,SUP-00274,PRD-03741,2025-11-11,2026-01-05,6521,766.71,4999715.91,CNY,DELAYED
PO-SYN-0005772,SUP-00778,PRD-04872,2025-11-13,2025-12-11,9075,2217.55,20124266.25,CNY,APPROVED
PO-SYN-0005773,SUP-00372,PRD-03305,2024-07-18,2024-08-08,14601,982.97,14352344.97,INR,FULFILLED
PO-SYN-0005774,SUP-00629,PRD-02124,2025-08-31,2025-09-10,5596,1444.56,8083757.76,CNY,FULFILLED
PO-SYN-0005775,SUP-00644,PRD-03747,2024-02-27,2024-03-19,9288,1669.04,15502043.52,GBP,DELAYED
PO-SYN-0005776,SUP-00035,PRD-01949,2024-05-03,2024-06-14,6297,1377.84,8676258.48,JPY,DELAYED
PO-SYN-0005777,SUP-00353,PRD-02023,2026-02-27,2026-04-06,9624,1767.83,17013595.92,EUR,DELAYED
PO-SYN-0005778,SUP-00776,PRD-00282,2025-06-12,2025-06-23,1722,170.88,294255.36,KRW,FULFILLED
PO-SYN-0005779,SUP-00735,PRD-03580,2026-02-03,2026-03-15,12883,535.3,6896269.9,INR,FULFILLED
PO-SYN-0005780,SUP-00834,PRD-04436,2025-12-22,2026-01-30,7291,1321.5,9635056.5,JPY,IN_TRANSIT
PO-SYN-0005781,SUP-00933,PRD-00661,2026-01-18,2026-01-25,2638,229.03,604181.14,USD,IN_TRANSIT
PO-SYN-0005782,SUP-00354,PRD-02407,2024-09-01,2024-11-02,13468,55.32,745049.76,GBP,FULFILLED
PO-SYN-0005783,SUP-00425,PRD-03367,2024-04-25,2024-05-03,223,1198.11,267178.53,INR,FULFILLED
PO-SYN-0005784,SUP-00996,PRD-04523,2025-08-02,2025-09-23,13758,419.01,5764739.58,EUR,IN_TRANSIT
PO-SYN-0005785,SUP-00757,PRD-01513,2025-11-08,2025-12-01,12962,291.34,3776349.08,KRW,DELAYED
PO-SYN-0005786,SUP-00465,PRD-03337,2025-10-02,2025-11-11,4318,19.02,82128.36,KRW,IN_TRANSIT
PO-SYN-0005787,SUP-00157,PRD-02657,2024-03-26,2024-05-01,7372,1803.5,13295402.0,GBP,APPROVED
PO-SYN-0005788,SUP-00704,PRD-03508,2024-01-09,2024-03-11,5917,2293.42,13570166.14,USD,IN_TRANSIT
PO-SYN-0005789,SUP-00589,PRD-02595,2025-01-17,2025-02-07,14525,1276.11,18535497.75,KRW,APPROVED
PO-SYN-0005790,SUP-00763,PRD-03972,2026-06-12,2026-07-27,11287,1955.27,22069132.49,USD,DELAYED
PO-SYN-0005791,SUP-00588,PRD-03708,2024-08-09,2024-09-16,4788,1509.47,7227342.36,JPY,APPROVED
PO-SYN-0005792,SUP-00780,PRD-02942,2025-07-05,2025-07-28,1272,1252.69,1593421.68,KRW,FULFILLED
PO-SYN-0005793,SUP-00720,PRD-03454,2026-05-08,2026-07-13,9103,814.15,7411207.45,CNY,IN_TRANSIT
PO-SYN-0005794,SUP-00629,PRD-00198,2024-07-07,2024-08-01,10607,1566.98,16620956.86,EUR,FULFILLED
PO-SYN-0005795,SUP-00816,PRD-00069,2024-01-21,2024-02-06,12519,2150.39,26920732.41,EUR,FULFILLED
PO-SYN-0005796,SUP-00326,PRD-04081,2025-10-01,2025-10-19,2374,1350.0,3204900.0,INR,PENDING_APPROVAL
PO-SYN-0005797,SUP-00499,PRD-02706,2024-01-01,2024-02-05,10085,506.1,5104018.5,JPY,IN_TRANSIT
PO-SYN-0005798,SUP-00403,PRD-00072,2024-09-30,2024-10-29,9876,349.65,3453143.4,JPY,IN_TRANSIT
PO-SYN-0005799,SUP-00035,PRD-02167,2025-02-15,2025-04-12,4603,1879.98,8653547.94,KRW,DELAYED
PO-SYN-0005800,SUP-00029,PRD-02562,2025-10-27,2025-12-22,2828,869.86,2459964.08,GBP,APPROVED
PO-SYN-0005801,SUP-00184,PRD-04388,2026-03-14,2026-05-26,7122,1443.55,10280963.1,JPY,CANCELLED
PO-SYN-0005802,SUP-00645,PRD-02185,2024-01-02,2024-03-04,451,2140.96,965572.96,EUR,FULFILLED
PO-SYN-0005803,SUP-00680,PRD-04258,2025-08-04,2025-08-28,8036,351.24,2822564.64,KRW,FULFILLED
PO-SYN-0005804,SUP-00038,PRD-04843,2024-07-02,2024-09-03,745,2101.61,1565699.45,GBP,APPROVED
PO-SYN-0005805,SUP-00960,PRD-03625,2026-04-17,2026-06-15,13830,2239.6,30973668.0,USD,FULFILLED
PO-SYN-0005806,SUP-00576,PRD-03425,2024-06-24,2024-07-24,1944,1160.59,2256186.96,INR,APPROVED
PO-SYN-0005807,SUP-00127,PRD-02046,2025-11-22,2026-02-01,2038,2004.28,4084722.64,USD,FULFILLED
PO-SYN-0005808,SUP-00252,PRD-03732,2024-08-22,2024-09-08,14085,1796.03,25297082.55,EUR,FULFILLED
PO-SYN-0005809,SUP-00516,PRD-04313,2025-08-22,2025-11-05,12453,2423.94,30185324.82,GBP,PENDING_APPROVAL
PO-SYN-0005810,SUP-00197,PRD-02952,2024-04-03,2024-05-21,2911,433.01,1260492.11,INR,FULFILLED
PO-SYN-0005811,SUP-00759,PRD-04565,2025-02-08,2025-03-28,11276,847.58,9557312.08,INR,IN_TRANSIT
PO-SYN-0005812,SUP-00063,PRD-04009,2024-07-28,2024-09-15,7455,1761.84,13134517.2,GBP,FULFILLED
PO-SYN-0005813,SUP-00188,PRD-01839,2024-10-15,2024-11-05,13992,137.22,1919982.24,INR,IN_TRANSIT
PO-SYN-0005814,SUP-00837,PRD-03878,2026-05-02,2026-07-11,13255,2479.33,32863519.15,EUR,PENDING_APPROVAL
PO-SYN-0005815,SUP-00863,PRD-00424,2025-02-07,2025-03-22,7886,1275.61,10059460.46,CNY,IN_TRANSIT
PO-SYN-0005816,SUP-00509,PRD-02246,2025-09-02,2025-10-07,6734,672.91,4531375.94,JPY,DELAYED
PO-SYN-0005817,SUP-00163,PRD-03131,2024-10-26,2024-11-29,6289,1333.67,8387450.63,EUR,IN_TRANSIT
PO-SYN-0005818,SUP-00802,PRD-02393,2024-07-31,2024-08-22,14420,1644.03,23706912.6,JPY,APPROVED
PO-SYN-0005819,SUP-00871,PRD-03665,2025-02-20,2025-03-26,12534,2405.89,30155425.26,CNY,PENDING_APPROVAL
PO-SYN-0005820,SUP-00802,PRD-00083,2024-01-11,2024-02-10,11725,1576.31,18482234.75,KRW,IN_TRANSIT
PO-SYN-0005821,SUP-00047,PRD-04026,2025-09-29,2025-10-06,11707,517.27,6055679.89,CNY,FULFILLED
PO-SYN-0005822,SUP-00518,PRD-04023,2026-05-25,2026-06-01,1972,853.46,1683023.12,CNY,APPROVED
PO-SYN-0005823,SUP-00960,PRD-04325,2026-01-31,2026-02-10,14688,131.67,1933968.96,INR,FULFILLED
PO-SYN-0005824,SUP-00639,PRD-01369,2026-01-05,2026-02-03,8863,624.08,5531221.04,EUR,IN_TRANSIT
PO-SYN-0005825,SUP-00304,PRD-00794,2026-01-27,2026-02-06,14506,2235.04,32421490.24,JPY,APPROVED
PO-SYN-0005826,SUP-00811,PRD-00966,2024-05-14,2024-06-30,5930,2402.76,14248366.8,KRW,DELAYED
PO-SYN-0005827,SUP-00756,PRD-00344,2024-05-25,2024-06-04,107,890.36,95268.52,USD,IN_TRANSIT
PO-SYN-0005828,SUP-00714,PRD-02566,2025-01-17,2025-03-23,8072,540.19,4360413.68,INR,IN_TRANSIT
PO-SYN-0005829,SUP-00358,PRD-01412,2024-05-08,2024-07-06,6022,2262.06,13622125.32,GBP,FULFILLED
PO-SYN-0005830,SUP-00973,PRD-03741,2025-07-13,2025-08-02,7492,94.07,704772.44,GBP,FULFILLED
PO-SYN-0005831,SUP-00595,PRD-02372,2024-10-04,2024-11-30,13507,1730.07,23368055.49,GBP,FULFILLED
PO-SYN-0005832,SUP-00723,PRD-03324,2024-03-14,2024-04-18,13184,1373.85,18112838.4,JPY,FULFILLED
PO-SYN-0005833,SUP-00216,PRD-03700,2024-10-17,2024-12-09,853,1046.88,892988.64,KRW,FULFILLED
PO-SYN-0005834,SUP-00340,PRD-01893,2024-01-18,2024-03-06,14969,1365.81,20444809.89,USD,FULFILLED
PO-SYN-0005835,SUP-00545,PRD-02618,2025-10-19,2025-12-31,6646,174.12,1157201.52,EUR,FULFILLED
PO-SYN-0005836,SUP-00224,PRD-00639,2025-06-24,2025-09-02,13578,863.7,11727318.6,INR,IN_TRANSIT
PO-SYN-0005837,SUP-00024,PRD-04943,2025-12-30,2026-02-09,5912,1636.91,9677411.92,USD,FULFILLED
PO-SYN-0005838,SUP-00906,PRD-03509,2025-06-27,2025-07-20,3086,953.58,2942747.88,JPY,IN_TRANSIT
PO-SYN-0005839,SUP-00900,PRD-00106,2025-11-11,2025-12-24,9524,361.3,3441021.2,KRW,FULFILLED
PO-SYN-0005840,SUP-00960,PRD-00542,2026-01-16,2026-02-02,10457,1806.31,18888583.67,USD,FULFILLED
PO-SYN-0005841,SUP-00208,PRD-00694,2026-03-25,2026-05-30,6617,1840.72,12180044.24,USD,FULFILLED
PO-SYN-0005842,SUP-00312,PRD-00084,2026-03-11,2026-04-26,8288,2307.12,19121410.56,EUR,APPROVED
PO-SYN-0005843,SUP-00878,PRD-01896,2025-06-10,2025-07-05,4845,1739.64,8428555.8,GBP,IN_TRANSIT
PO-SYN-0005844,SUP-00572,PRD-00247,2025-03-05,2025-03-23,13025,2106.63,27438855.75,EUR,IN_TRANSIT
PO-SYN-0005845,SUP-00069,PRD-00934,2024-12-08,2025-02-02,338,2461.19,831882.22,CNY,APPROVED
PO-SYN-0005846,SUP-00032,PRD-01651,2026-05-13,2026-05-28,6820,1978.68,13494597.6,USD,PENDING_APPROVAL
PO-SYN-0005847,SUP-00701,PRD-04962,2024-06-07,2024-08-16,1514,1256.34,1902098.76,USD,FULFILLED
PO-SYN-0005848,SUP-00374,PRD-02172,2024-10-05,2024-11-08,8193,304.14,2491819.02,JPY,FULFILLED
PO-SYN-0005849,SUP-00282,PRD-02954,2024-03-18,2024-05-28,2388,959.26,2290712.88,INR,FULFILLED
PO-SYN-0005850,SUP-00101,PRD-02305,2024-01-13,2024-03-03,7616,1020.4,7771366.4,USD,IN_TRANSIT
PO-SYN-0005851,SUP-00081,PRD-03644,2026-01-23,2026-02-05,4241,1792.06,7600126.46,EUR,FULFILLED
PO-SYN-0005852,SUP-00746,PRD-04648,2025-08-18,2025-09-22,12606,856.29,10794391.74,INR,IN_TRANSIT
PO-SYN-0005853,SUP-00977,PRD-01091,2026-02-20,2026-03-30,9024,2417.29,21813624.96,USD,FULFILLED
PO-SYN-0005854,SUP-00423,PRD-02310,2025-01-21,2025-02-06,11995,1232.38,14782398.1,INR,IN_TRANSIT
PO-SYN-0005855,SUP-00003,PRD-01773,2025-08-05,2025-08-19,12912,2173.14,28059583.68,JPY,IN_TRANSIT
PO-SYN-0005856,SUP-00585,PRD-00997,2026-01-11,2026-02-20,10764,653.56,7034919.84,CNY,IN_TRANSIT
PO-SYN-0005857,SUP-00621,PRD-04042,2024-07-04,2024-08-17,14488,1399.11,20270305.68,USD,APPROVED
PO-SYN-0005858,SUP-00527,PRD-02868,2026-04-05,2026-04-14,13975,1680.0,23478000.0,CNY,FULFILLED
PO-SYN-0005859,SUP-00778,PRD-03967,2026-05-22,2026-07-29,12621,2012.46,25399257.66,KRW,FULFILLED
PO-SYN-0005860,SUP-00695,PRD-03516,2026-02-10,2026-04-16,3638,2456.12,8935364.56,CNY,APPROVED
PO-SYN-0005861,SUP-00367,PRD-04333,2024-07-01,2024-09-12,10693,1617.18,17292505.74,USD,DELAYED
PO-SYN-0005862,SUP-00123,PRD-00829,2025-03-09,2025-04-25,14417,1013.46,14611052.82,CNY,FULFILLED
PO-SYN-0005863,SUP-00533,PRD-01789,2024-06-12,2024-07-08,6479,1049.26,6798155.54,KRW,FULFILLED
PO-SYN-0005864,SUP-00210,PRD-02915,2025-03-13,2025-05-14,7939,1060.86,8422167.54,USD,FULFILLED
PO-SYN-0005865,SUP-00014,PRD-04964,2024-09-01,2024-11-10,5956,733.9,4371108.4,USD,PENDING_APPROVAL
PO-SYN-0005866,SUP-00712,PRD-03744,2025-10-16,2025-11-11,13858,1046.94,14508494.52,GBP,APPROVED
PO-SYN-0005867,SUP-00445,PRD-00077,2026-01-30,2026-03-16,7745,1758.2,13617259.0,INR,IN_TRANSIT
PO-SYN-0005868,SUP-00642,PRD-01249,2024-01-15,2024-02-29,14289,289.08,4130664.12,KRW,FULFILLED
PO-SYN-0005869,SUP-00236,PRD-04686,2024-09-23,2024-11-02,14474,1679.88,24314583.12,EUR,FULFILLED
PO-SYN-0005870,SUP-00286,PRD-00680,2025-07-21,2025-09-20,3809,910.8,3469237.2,GBP,APPROVED
PO-SYN-0005871,SUP-00438,PRD-02262,2025-09-09,2025-11-15,8035,1435.82,11536813.7,INR,FULFILLED
PO-SYN-0005872,SUP-00864,PRD-01849,2024-06-23,2024-08-10,8681,260.55,2261834.55,KRW,IN_TRANSIT
PO-SYN-0005873,SUP-00579,PRD-00064,2024-05-31,2024-06-28,3773,2127.08,8025472.84,INR,FULFILLED
PO-SYN-0005874,SUP-00449,PRD-04329,2024-02-27,2024-03-10,2010,1534.68,3084706.8,KRW,DELAYED
PO-SYN-0005875,SUP-00641,PRD-03428,2026-01-08,2026-03-17,7459,138.0,1029342.0,CNY,FULFILLED
PO-SYN-0005876,SUP-00302,PRD-02588,2024-04-16,2024-06-26,2397,22.7,54411.9,EUR,FULFILLED
PO-SYN-0005877,SUP-00537,PRD-04297,2025-11-23,2026-01-10,73,599.62,43772.26,EUR,FULFILLED
PO-SYN-0005878,SUP-00614,PRD-00024,2024-11-20,2025-01-05,5461,372.07,2031874.27,KRW,FULFILLED
PO-SYN-0005879,SUP-00964,PRD-00094,2026-03-11,2026-03-27,13061,447.64,5846626.04,USD,APPROVED
PO-SYN-0005880,SUP-00820,PRD-04450,2025-10-18,2025-11-13,14549,1449.55,21089502.95,EUR,APPROVED
PO-SYN-0005881,SUP-00279,PRD-04274,2026-02-24,2026-03-11,5553,2462.51,13674318.03,GBP,FULFILLED
PO-SYN-0005882,SUP-00535,PRD-00696,2025-12-27,2026-02-28,4986,1340.59,6684181.74,CNY,PENDING_APPROVAL
PO-SYN-0005883,SUP-00987,PRD-03027,2024-08-27,2024-10-25,3082,1154.12,3556997.84,INR,FULFILLED
PO-SYN-0005884,SUP-00058,PRD-04742,2024-07-23,2024-10-03,567,840.13,476353.71,USD,FULFILLED
PO-SYN-0005885,SUP-00258,PRD-01897,2026-03-03,2026-04-06,5305,261.89,1389326.45,JPY,IN_TRANSIT
PO-SYN-0005886,SUP-00379,PRD-04996,2025-05-15,2025-07-14,11388,1680.62,19138900.56,USD,APPROVED
PO-SYN-0005887,SUP-00210,PRD-01156,2024-01-09,2024-02-06,10501,971.26,10199201.26,KRW,IN_TRANSIT
PO-SYN-0005888,SUP-00636,PRD-02173,2025-04-07,2025-05-20,10028,2483.11,24900627.08,CNY,IN_TRANSIT
PO-SYN-0005889,SUP-00026,PRD-03853,2026-03-15,2026-04-06,6424,417.86,2684332.64,KRW,APPROVED
PO-SYN-0005890,SUP-00850,PRD-02245,2024-10-01,2024-12-04,8012,1673.71,13409764.52,GBP,FULFILLED
PO-SYN-0005891,SUP-00561,PRD-04122,2025-11-06,2025-12-27,6782,1316.81,8930605.42,KRW,APPROVED
PO-SYN-0005892,SUP-00350,PRD-00902,2024-08-29,2024-10-13,7849,2119.23,16633836.27,KRW,IN_TRANSIT
PO-SYN-0005893,SUP-00042,PRD-04338,2026-02-07,2026-04-15,2985,2063.32,6159010.2,USD,IN_TRANSIT
PO-SYN-0005894,SUP-00178,PRD-01303,2026-05-09,2026-06-09,11742,1728.31,20293816.02,KRW,APPROVED
PO-SYN-0005895,SUP-00230,PRD-01497,2024-01-07,2024-01-29,1793,2337.87,4191800.91,EUR,APPROVED
PO-SYN-0005896,SUP-00772,PRD-00576,2025-10-01,2025-12-05,844,2397.46,2023456.24,GBP,CANCELLED
PO-SYN-0005897,SUP-00421,PRD-03942,2025-02-22,2025-04-03,4375,1826.07,7989056.25,CNY,FULFILLED
PO-SYN-0005898,SUP-00839,PRD-02818,2025-08-12,2025-09-12,4408,490.45,2161903.6,USD,FULFILLED
PO-SYN-0005899,SUP-00639,PRD-00662,2024-10-25,2024-12-17,1299,1332.31,1730670.69,EUR,DELAYED
PO-SYN-0005900,SUP-00116,PRD-04398,2026-04-06,2026-04-26,13349,774.25,10335463.25,INR,APPROVED
PO-SYN-0005901,SUP-00185,PRD-00031,2024-01-24,2024-03-23,7482,304.14,2275575.48,GBP,PENDING_APPROVAL
PO-SYN-0005902,SUP-00412,PRD-02643,2025-02-24,2025-04-29,11648,420.53,4898333.44,INR,FULFILLED
PO-SYN-0005903,SUP-00919,PRD-02426,2026-03-20,2026-04-21,4015,374.66,1504259.9,EUR,DELAYED
PO-SYN-0005904,SUP-00606,PRD-00555,2024-01-18,2024-03-14,8678,2031.42,17628662.76,KRW,IN_TRANSIT
PO-SYN-0005905,SUP-01000,PRD-01839,2025-09-24,2025-11-29,2202,63.63,140113.26,JPY,FULFILLED
PO-SYN-0005906,SUP-00087,PRD-04548,2025-05-07,2025-05-30,6120,1936.11,11848993.2,JPY,APPROVED
PO-SYN-0005907,SUP-00403,PRD-03586,2024-08-12,2024-09-24,6461,2363.65,15271542.65,JPY,FULFILLED
PO-SYN-0005908,SUP-00606,PRD-00976,2024-01-24,2024-03-20,4162,1236.72,5147228.64,EUR,FULFILLED
PO-SYN-0005909,SUP-00731,PRD-00015,2024-05-07,2024-07-03,11989,204.26,2448873.14,INR,FULFILLED
PO-SYN-0005910,SUP-00278,PRD-03914,2025-01-15,2025-03-21,3895,99.56,387786.2,GBP,FULFILLED
PO-SYN-0005911,SUP-00890,PRD-00374,2025-10-23,2025-11-02,9584,2305.22,22093228.48,JPY,PENDING_APPROVAL
PO-SYN-0005912,SUP-00439,PRD-03390,2025-01-06,2025-03-22,5381,2494.09,13420698.29,GBP,IN_TRANSIT
PO-SYN-0005913,SUP-00435,PRD-04594,2026-02-08,2026-03-16,4956,1749.66,8671314.96,USD,IN_TRANSIT
PO-SYN-0005914,SUP-00691,PRD-02659,2025-01-12,2025-03-03,1742,2007.69,3497395.98,USD,FULFILLED
PO-SYN-0005915,SUP-00329,PRD-01846,2024-06-06,2024-07-01,6041,2379.86,14376734.26,GBP,FULFILLED
PO-SYN-0005916,SUP-00082,PRD-02591,2025-08-04,2025-08-23,4792,2250.98,10786696.16,CNY,IN_TRANSIT
PO-SYN-0005917,SUP-00395,PRD-02061,2025-11-27,2025-12-24,2684,2419.76,6494635.84,KRW,IN_TRANSIT
PO-SYN-0005918,SUP-00369,PRD-03908,2025-07-30,2025-09-25,2365,1022.68,2418638.2,EUR,FULFILLED
PO-SYN-0005919,SUP-00147,PRD-00803,2026-04-19,2026-05-15,540,1727.05,932607.0,JPY,FULFILLED
PO-SYN-0005920,SUP-00502,PRD-02127,2024-05-19,2024-07-09,11518,2173.37,25032875.66,JPY,FULFILLED
PO-SYN-0005921,SUP-00883,PRD-03935,2025-09-04,2025-11-07,10905,1946.44,21225928.2,EUR,PENDING_APPROVAL
PO-SYN-0005922,SUP-00064,PRD-00707,2025-10-12,2025-11-11,11177,1986.21,22199869.17,KRW,APPROVED
PO-SYN-0005923,SUP-00032,PRD-04674,2024-10-18,2024-11-05,2900,136.23,395067.0,INR,IN_TRANSIT
PO-SYN-0005924,SUP-00381,PRD-00480,2025-12-05,2026-02-16,14330,341.18,4889109.4,JPY,APPROVED
PO-SYN-0005925,SUP-00807,PRD-01346,2024-08-04,2024-09-22,6583,1093.04,7195482.32,EUR,DELAYED
PO-SYN-0005926,SUP-00523,PRD-00011,2024-10-25,2024-11-28,311,131.22,40809.42,EUR,APPROVED
PO-SYN-0005927,SUP-00698,PRD-00228,2025-12-14,2026-01-12,10175,1896.45,19296378.75,USD,IN_TRANSIT
PO-SYN-0005928,SUP-00729,PRD-00721,2025-09-13,2025-09-22,1916,2127.56,4076404.96,INR,IN_TRANSIT
PO-SYN-0005929,SUP-00415,PRD-04667,2025-02-06,2025-03-24,2061,1362.76,2808648.36,JPY,FULFILLED
PO-SYN-0005930,SUP-00315,PRD-04200,2025-11-26,2026-01-18,12652,1501.07,18991537.64,INR,IN_TRANSIT
PO-SYN-0005931,SUP-00676,PRD-01908,2025-05-04,2025-05-28,14254,2014.83,28719386.82,CNY,APPROVED
PO-SYN-0005932,SUP-00956,PRD-00438,2024-05-07,2024-05-23,3764,1727.21,6501218.44,KRW,APPROVED
PO-SYN-0005933,SUP-00148,PRD-03187,2025-11-15,2026-01-12,7337,2183.79,16022467.23,JPY,FULFILLED
PO-SYN-0005934,SUP-00976,PRD-02311,2025-06-04,2025-08-05,11908,2352.21,28010116.68,USD,APPROVED
PO-SYN-0005935,SUP-00201,PRD-00428,2026-03-30,2026-05-07,11933,1553.46,18537438.18,JPY,APPROVED
PO-SYN-0005936,SUP-00891,PRD-04022,2026-06-16,2026-07-08,12287,982.86,12076400.82,GBP,IN_TRANSIT
PO-SYN-0005937,SUP-00958,PRD-02651,2024-01-03,2024-03-11,10915,1284.27,14017807.05,USD,APPROVED
PO-SYN-0005938,SUP-00180,PRD-04426,2026-02-28,2026-04-08,4595,1751.67,8048923.65,USD,DELAYED
PO-SYN-0005939,SUP-00987,PRD-03913,2025-01-27,2025-04-12,13382,1272.6,17029933.2,EUR,FULFILLED
PO-SYN-0005940,SUP-00434,PRD-00993,2025-11-03,2025-11-13,1787,1045.24,1867843.88,JPY,FULFILLED
PO-SYN-0005941,SUP-00035,PRD-02632,2025-10-31,2025-11-19,11758,525.0,6172950.0,GBP,FULFILLED
PO-SYN-0005942,SUP-00541,PRD-04997,2024-09-24,2024-10-02,1273,1013.87,1290656.51,GBP,APPROVED
PO-SYN-0005943,SUP-00408,PRD-00145,2025-04-12,2025-05-29,9586,585.33,5610973.38,GBP,FULFILLED
PO-SYN-0005944,SUP-00510,PRD-03415,2024-09-02,2024-10-19,9378,1304.01,12229005.78,JPY,PENDING_APPROVAL
PO-SYN-0005945,SUP-00477,PRD-02329,2024-08-21,2024-10-25,13542,1452.74,19673005.08,KRW,FULFILLED
PO-SYN-0005946,SUP-00246,PRD-04542,2026-02-24,2026-03-29,10209,1215.62,12410264.58,USD,FULFILLED
PO-SYN-0005947,SUP-00645,PRD-03528,2025-05-22,2025-08-02,14094,478.45,6743274.3,INR,IN_TRANSIT
PO-SYN-0005948,SUP-00413,PRD-02016,2025-01-11,2025-03-25,5004,38.47,192503.88,KRW,FULFILLED
PO-SYN-0005949,SUP-00682,PRD-02213,2025-11-30,2026-02-08,5644,2202.97,12433562.68,KRW,IN_TRANSIT
PO-SYN-0005950,SUP-00457,PRD-04252,2025-06-26,2025-09-03,4874,2336.21,11386687.54,USD,IN_TRANSIT
PO-SYN-0005951,SUP-00683,PRD-03499,2025-03-07,2025-04-17,12905,1026.48,13246724.4,USD,FULFILLED
PO-SYN-0005952,SUP-00212,PRD-00804,2025-04-22,2025-05-06,11316,2097.62,23736667.92,EUR,APPROVED
PO-SYN-0005953,SUP-00159,PRD-01827,2025-10-18,2025-12-07,11428,1895.22,21658574.16,EUR,FULFILLED
PO-SYN-0005954,SUP-00546,PRD-00861,2026-06-08,2026-06-22,13183,1334.11,17587572.13,KRW,IN_TRANSIT
PO-SYN-0005955,SUP-00736,PRD-03444,2026-06-17,2026-08-09,12884,1612.35,20773517.4,INR,FULFILLED
PO-SYN-0005956,SUP-00377,PRD-00571,2024-05-02,2024-07-04,10264,1485.93,15251585.52,EUR,FULFILLED
PO-SYN-0005957,SUP-00035,PRD-00374,2025-12-16,2026-02-28,3107,1706.32,5301536.24,GBP,IN_TRANSIT
PO-SYN-0005958,SUP-00064,PRD-02012,2024-09-03,2024-10-09,2388,2293.64,5477212.32,INR,APPROVED
PO-SYN-0005959,SUP-00654,PRD-00456,2024-06-22,2024-07-07,7139,426.98,3048210.22,EUR,IN_TRANSIT
PO-SYN-0005960,SUP-00084,PRD-03644,2026-01-16,2026-02-16,6092,454.66,2769788.72,CNY,IN_TRANSIT
PO-SYN-0005961,SUP-00847,PRD-03708,2026-05-24,2026-07-13,11351,669.55,7600062.05,GBP,FULFILLED
PO-SYN-0005962,SUP-00937,PRD-01355,2024-01-02,2024-01-31,3298,1811.72,5975052.56,EUR,FULFILLED
PO-SYN-0005963,SUP-00865,PRD-04820,2024-11-23,2024-12-15,4593,1953.71,8973390.03,EUR,IN_TRANSIT
PO-SYN-0005964,SUP-00052,PRD-00288,2025-02-04,2025-04-06,9607,2180.17,20944893.19,CNY,PENDING_APPROVAL
PO-SYN-0005965,SUP-00794,PRD-03940,2024-05-26,2024-06-19,6190,1563.03,9675155.7,JPY,FULFILLED
PO-SYN-0005966,SUP-00635,PRD-03721,2024-01-07,2024-02-04,145,567.58,82299.1,CNY,FULFILLED
